Timestamp,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TRE block,TRE abscissa,TRE direction,EBA front end absc.,* Location,Loc available,Loc uncertainty,Loc permanent failure
2022-06-22 11:18:45.4,3.568,5.396,True,712,3.792,NA,713,121.991,NA,2.130,------------,True,1.355,False
2022-06-22 11:18:45.6,2.426,4.043,True,712,3.592,NA,713,122.160,NA,1.342,------------,True,1.387,False
2022-06-22 11:18:45.8,1.213,1.793,True,712,3.489,NA,713,122.235,NA,115.107,------------,True,1.414,False
2022-06-22 11:18:46.0,0.000,0.879,True,712,3.465,NA,713,122.256,NA,114.465,------------,True,1.418,False
2022-06-22 11:18:46.2,0.000,0.439,True,712,3.465,NA,713,122.256,NA,114.144,------------,True,1.418,False
2022-06-22 11:19:07.2,0.000,0.826,True,712,3.442,NA,713,122.277,NA,114.448,------------,True,1.418,False
2022-06-22 11:19:07.4,0.158,1.213,True,712,3.399,NA,713,122.319,NA,114.775,------------,True,1.420,False
2022-06-22 11:19:07.6,0.527,1.617,True,712,3.334,NA,713,122.383,NA,115.136,------------,True,1.422,False
2022-06-22 11:19:07.8,0.527,1.617,True,712,3.269,NA,713,122.446,NA,115.201,------------,True,1.424,False
2022-06-22 11:19:08.0,0.527,1.617,True,712,3.203,NA,713,122.510,NA,115.267,------------,True,1.425,False
2022-06-22 11:19:08.2,0.914,2.004,True,712,3.116,NA,713,122.595,NA,0.326,------------,True,1.428,False
2022-06-22 11:19:08.4,0.527,1.617,True,712,3.051,NA,713,122.657,NA,0.108,------------,True,1.430,False
2022-06-22 11:19:08.6,0.914,2.004,True,712,2.964,NA,713,122.742,NA,0.479,------------,True,1.433,False
2022-06-22 11:19:08.8,0.914,2.004,True,712,2.877,NA,713,122.827,NA,0.565,------------,True,1.435,False
2022-06-22 11:19:09.0,0.914,2.004,True,712,2.790,NA,713,122.911,NA,0.652,------------,True,1.438,False
2022-06-22 11:19:09.2,0.914,2.004,True,712,2.703,NA,713,122.996,NA,0.739,------------,True,1.439,False
2022-06-22 11:19:09.4,0.914,2.004,True,712,2.616,NA,713,123.080,NA,0.826,------------,True,1.442,False
2022-06-22 11:19:09.6,0.914,2.004,True,712,2.529,NA,713,123.165,NA,0.913,------------,True,1.444,False
2022-06-22 11:19:09.8,0.914,2.004,True,712,2.442,NA,713,123.249,NA,1.000,------------,True,1.447,False
2022-06-22 11:19:10.0,0.914,2.004,True,712,2.354,NA,713,123.334,NA,1.087,------------,True,1.450,False
2022-06-22 11:19:10.2,0.914,2.004,True,712,2.268,NA,713,123.418,NA,1.175,------------,True,1.452,False
2022-06-22 11:19:10.4,1.283,2.391,True,712,2.159,NA,713,123.524,NA,1.565,------------,True,1.455,False
2022-06-22 11:19:10.6,1.283,2.391,True,712,2.050,NA,713,123.630,NA,1.675,------------,True,1.459,False
2022-06-22 11:19:10.8,2.057,3.182,True,712,1.898,NA,713,123.777,NA,2.404,------------,True,1.463,False
2022-06-22 11:19:11.0,2.057,3.182,True,712,1.746,NA,713,123.926,NA,2.557,------------,True,1.468,False
2022-06-22 11:19:11.2,2.426,3.568,True,712,1.571,NA,713,124.095,NA,3.014,------------,True,1.473,False
2022-06-22 11:19:11.4,2.057,3.182,True,712,1.419,NA,713,124.242,NA,2.884,------------,True,1.477,False
2022-06-22 11:19:11.6,2.426,3.568,True,712,1.245,NA,713,124.411,NA,3.340,------------,True,1.481,False
2022-06-22 11:19:11.8,2.426,3.568,True,712,1.071,NA,713,124.580,NA,3.514,------------,True,1.487,False
2022-06-22 11:19:12.0,2.426,3.568,True,712,0.897,NA,713,124.749,NA,3.688,------------,True,1.492,False
2022-06-22 11:19:12.2,2.812,3.955,True,712,0.701,NA,713,124.939,NA,4.167,------------,True,1.498,False
2022-06-22 11:19:12.4,2.426,3.568,True,712,0.527,NA,713,125.108,NA,4.058,------------,True,1.503,False
2022-06-22 11:19:12.6,2.426,3.568,True,712,0.354,NA,713,125.277,NA,4.232,------------,True,1.508,False
2022-06-22 11:19:12.8,2.812,3.955,True,712,0.157,NA,713,125.468,NA,4.711,------------,True,1.514,False
2022-06-22 11:19:13.0,2.426,3.568,True,711,65.753,NA,713,125.637,NA,4.603,------------,True,1.519,False
2022-06-22 11:19:13.2,2.812,3.955,True,711,65.558,NA,713,125.827,NA,5.080,------------,True,1.524,False
2022-06-22 11:19:13.4,2.812,3.955,True,711,65.361,NA,713,126.018,NA,5.276,------------,True,1.529,False
2022-06-22 11:19:13.6,2.812,3.955,True,711,65.166,NA,713,126.207,NA,5.472,------------,True,1.535,False
2022-06-22 11:19:13.8,2.812,3.955,True,711,64.970,NA,713,126.397,NA,5.668,------------,True,1.541,False
2022-06-22 11:19:14.0,2.812,3.955,True,711,64.774,NA,713,126.588,NA,5.863,------------,True,1.547,False
2022-06-22 11:19:14.2,2.812,3.955,True,711,64.578,NA,713,126.778,NA,6.060,------------,True,1.553,False
2022-06-22 11:19:14.4,2.812,3.955,True,711,64.383,NA,713,126.968,NA,6.256,------------,True,1.558,False
2022-06-22 11:19:14.6,2.812,3.955,True,711,64.187,NA,713,127.158,NA,6.451,------------,True,1.563,False
2022-06-22 11:19:14.8,3.199,4.359,True,711,63.969,NA,713,127.369,NA,6.964,------------,True,1.570,False
2022-06-22 11:19:15.0,3.199,4.359,True,711,63.751,NA,713,127.581,NA,7.182,------------,True,1.576,False
2022-06-22 11:19:15.2,3.199,4.359,True,711,63.534,NA,713,127.792,NA,7.399,------------,True,1.583,False
2022-06-22 11:19:15.4,3.199,4.359,True,711,63.316,NA,713,128.004,NA,7.617,------------,True,1.589,False
2022-06-22 11:19:15.6,3.199,4.359,True,711,63.099,NA,713,128.215,NA,7.835,------------,True,1.596,False
2022-06-22 11:19:15.8,3.568,4.746,True,711,62.859,NA,713,128.447,NA,8.356,------------,True,1.603,False
2022-06-22 11:19:16.0,3.199,4.359,True,711,62.642,NA,713,128.658,NA,8.292,------------,True,1.608,False
2022-06-22 11:19:16.2,3.568,4.746,True,711,62.402,NA,713,128.891,NA,8.813,------------,True,1.615,False
2022-06-22 11:19:16.4,3.955,5.133,True,711,62.142,NA,713,129.145,NA,9.357,------------,True,1.623,False
2022-06-22 11:19:16.6,3.568,4.746,True,711,61.901,NA,713,129.377,NA,9.313,------------,True,1.630,False
2022-06-22 11:19:16.8,3.955,5.133,True,711,61.641,NA,713,129.631,NA,9.857,------------,True,1.638,False
2022-06-22 11:19:17.0,3.955,5.133,True,711,61.380,NA,713,129.884,NA,10.118,------------,True,1.645,False
2022-06-22 11:19:17.2,4.342,5.520,True,711,61.097,NA,713,130.158,NA,10.684,------------,True,1.653,False
2022-06-22 11:19:17.4,3.955,5.133,True,711,60.836,NA,713,130.412,NA,10.662,------------,True,1.661,False
2022-06-22 11:19:17.6,4.342,5.520,True,711,60.553,NA,713,130.687,NA,11.228,------------,True,1.669,False
2022-06-22 11:19:17.8,4.342,5.520,True,711,60.270,NA,713,130.962,NA,11.511,------------,True,1.677,False
2022-06-22 11:19:18.0,4.711,5.924,True,711,59.965,NA,713,131.258,NA,12.111,------------,True,1.686,False
2022-06-22 11:19:18.2,4.342,5.520,True,711,59.683,NA,713,131.532,NA,12.099,------------,True,1.694,False
2022-06-22 11:19:18.4,4.711,5.924,True,711,59.378,NA,713,131.828,NA,12.698,------------,True,1.703,False
2022-06-22 11:19:18.6,4.711,5.924,True,711,59.073,NA,713,132.124,NA,13.003,------------,True,1.712,False
2022-06-22 11:19:18.8,5.098,6.311,True,711,58.747,NA,713,132.440,NA,13.612,------------,True,1.721,False
2022-06-22 11:19:19.0,4.711,5.924,True,711,58.442,NA,713,132.736,NA,13.634,------------,True,1.729,False
2022-06-22 11:19:19.2,5.098,6.311,True,711,58.116,NA,713,133.054,NA,14.243,------------,True,1.739,False
2022-06-22 11:19:19.4,5.098,6.311,True,711,57.789,NA,713,133.370,NA,14.569,------------,True,1.749,False
2022-06-22 11:19:19.6,5.467,6.697,True,711,57.441,NA,713,133.708,NA,15.200,------------,True,1.759,False
2022-06-22 11:19:19.8,5.098,6.311,True,711,57.115,NA,713,134.025,NA,15.244,------------,True,1.769,False
2022-06-22 11:19:20.0,5.467,6.697,True,711,56.767,NA,713,134.363,NA,15.875,------------,True,1.778,False
2022-06-22 11:19:20.2,5.467,6.697,True,711,56.419,NA,713,134.701,NA,16.223,------------,True,1.788,False
2022-06-22 11:19:20.4,5.854,7.084,True,711,56.049,NA,713,135.061,NA,16.875,------------,True,1.799,False
2022-06-22 11:19:20.6,5.467,6.697,True,711,55.700,NA,713,135.398,NA,16.940,------------,True,1.810,False
2022-06-22 11:19:20.8,5.854,7.084,True,711,55.331,NA,713,135.758,NA,17.593,------------,True,1.820,False
2022-06-22 11:19:21.0,5.854,7.084,True,711,54.961,NA,713,136.117,NA,17.963,------------,True,1.831,False
2022-06-22 11:19:21.2,5.854,7.084,True,711,54.591,NA,713,136.477,NA,18.333,------------,True,1.842,False
2022-06-22 11:19:21.4,5.854,7.084,True,711,54.221,NA,713,136.836,NA,18.703,------------,True,1.852,False
2022-06-22 11:19:21.6,5.854,7.084,True,711,53.851,NA,713,137.194,NA,19.073,------------,True,1.862,False
2022-06-22 11:19:21.8,5.854,7.084,True,711,53.481,NA,713,137.554,NA,19.442,------------,True,1.873,False
2022-06-22 11:19:22.0,5.854,7.084,True,711,53.111,NA,713,137.913,NA,19.813,------------,True,1.884,False
2022-06-22 11:19:22.2,5.854,7.084,True,711,52.741,NA,713,138.272,NA,20.183,------------,True,1.895,False
2022-06-22 11:19:22.4,5.854,7.084,True,711,52.371,NA,713,138.632,NA,20.553,------------,True,1.905,False
2022-06-22 11:19:22.6,5.854,7.084,True,711,52.002,NA,713,138.991,NA,20.922,------------,True,1.916,False
2022-06-22 11:19:22.8,5.854,7.084,True,711,51.632,NA,713,139.350,NA,21.292,------------,True,1.927,False
2022-06-22 11:19:23.0,5.854,7.084,True,711,51.262,NA,713,139.709,NA,21.662,------------,True,1.938,False
2022-06-22 11:19:23.2,5.854,7.084,True,711,50.892,NA,713,140.068,NA,22.032,------------,True,1.948,False
2022-06-22 11:19:23.4,5.854,7.084,True,711,50.521,NA,713,140.428,NA,22.402,------------,True,1.959,False
2022-06-22 11:19:23.6,5.854,7.084,True,711,50.152,NA,713,140.787,NA,22.771,------------,True,1.970,False
2022-06-22 11:19:23.8,5.467,6.697,True,711,49.804,NA,713,141.125,NA,22.838,------------,True,1.979,False
2022-06-22 11:19:24.0,5.854,7.084,True,711,49.434,NA,713,141.484,NA,23.490,------------,True,1.990,False
2022-06-22 11:19:24.2,5.854,7.084,True,711,49.064,NA,713,141.844,NA,23.859,------------,True,2.001,False
2022-06-22 11:19:24.4,5.854,7.084,True,711,48.694,NA,713,142.202,NA,24.229,------------,True,2.012,False
2022-06-22 11:19:24.6,5.467,6.697,True,711,48.346,NA,713,142.541,NA,24.295,------------,True,2.022,False
2022-06-22 11:19:24.8,5.854,7.084,True,711,47.976,NA,713,142.899,NA,24.947,------------,True,2.032,False
2022-06-22 11:19:25.0,5.854,7.084,True,711,47.606,NA,713,143.259,NA,25.317,------------,True,2.043,False
2022-06-22 11:19:25.2,5.467,6.697,True,711,47.258,NA,713,143.597,NA,25.383,------------,True,2.054,False
2022-06-22 11:19:25.4,5.854,7.084,True,711,46.888,NA,713,143.956,NA,26.036,------------,True,2.064,False
2022-06-22 11:19:25.6,5.467,6.697,True,711,46.540,NA,713,144.294,NA,26.102,------------,True,2.074,False
2022-06-22 11:19:25.8,5.854,7.084,True,711,46.170,NA,713,144.653,NA,26.754,------------,True,2.085,False
2022-06-22 11:19:26.0,5.467,6.697,True,711,45.822,NA,713,144.991,NA,26.819,------------,True,2.095,False
2022-06-22 11:19:26.2,5.467,6.697,True,711,45.474,NA,713,145.330,NA,27.167,------------,True,2.105,False
2022-06-22 11:19:26.4,5.854,7.084,True,711,45.104,NA,713,145.688,NA,27.820,------------,True,2.116,False
2022-06-22 11:19:26.6,5.467,6.697,True,711,44.756,NA,713,146.027,NA,27.886,------------,True,2.126,False
2022-06-22 11:19:26.8,5.467,6.697,True,711,44.407,NA,713,146.365,NA,28.233,------------,True,2.136,False
2022-06-22 11:19:27.0,5.467,6.697,True,711,44.060,NA,713,146.703,NA,28.582,------------,True,2.146,False
2022-06-22 11:19:27.2,5.467,6.697,True,711,43.711,NA,713,147.041,NA,28.930,------------,True,2.156,False
2022-06-22 11:19:27.4,5.467,6.697,True,711,43.363,NA,713,147.379,NA,29.278,------------,True,2.166,False
2022-06-22 11:19:27.6,5.467,6.697,True,711,43.015,NA,713,147.718,NA,29.626,------------,True,2.176,False
2022-06-22 11:19:27.8,5.098,6.311,True,711,42.688,NA,713,148.034,NA,29.670,------------,True,2.186,False
2022-06-22 11:19:28.0,5.467,6.697,True,711,42.341,NA,713,148.372,NA,30.301,------------,True,2.195,False
2022-06-22 11:19:28.2,5.467,6.697,True,711,41.992,NA,713,148.711,NA,30.648,------------,True,2.206,False
2022-06-22 11:19:28.4,5.098,6.311,True,711,41.666,NA,713,149.027,NA,30.692,------------,True,2.215,False
2022-06-22 11:19:28.6,5.467,6.697,True,711,41.317,NA,713,149.365,NA,31.323,------------,True,2.226,False
2022-06-22 11:19:28.8,5.467,6.697,True,711,40.970,NA,712,0.054,NA,31.672,------------,True,2.235,False
2022-06-22 11:19:29.0,5.467,6.697,True,711,40.621,NA,712,0.392,NA,32.020,------------,True,2.245,False
2022-06-22 11:19:29.2,5.467,6.697,True,711,40.273,NA,712,0.729,NA,32.368,------------,True,2.256,False
2022-06-22 11:19:29.4,5.467,6.697,True,711,39.925,NA,712,1.067,NA,32.716,------------,True,2.266,False
2022-06-22 11:19:29.6,5.098,6.311,True,711,39.599,NA,712,1.385,NA,32.760,------------,True,2.275,False
2022-06-22 11:19:29.8,5.467,6.697,True,711,39.251,NA,712,1.723,NA,33.391,------------,True,2.285,False
2022-06-22 11:19:30.0,5.098,6.311,True,711,38.924,NA,712,2.040,NA,33.435,------------,True,2.295,False
2022-06-22 11:19:30.2,5.467,6.697,True,711,38.576,NA,712,2.378,NA,34.065,------------,True,2.305,False
2022-06-22 11:19:30.4,5.098,6.311,True,711,38.250,NA,712,2.694,NA,34.109,------------,True,2.314,False
2022-06-22 11:19:30.6,5.467,6.697,True,711,37.901,NA,712,3.033,NA,34.739,------------,True,2.324,False
2022-06-22 11:19:30.8,5.098,6.311,True,711,37.575,NA,712,3.350,NA,34.783,------------,True,2.334,False
2022-06-22 11:19:31.0,5.467,6.697,True,711,37.228,NA,712,3.688,NA,35.414,------------,True,2.344,False
2022-06-22 11:19:31.2,5.098,6.311,True,711,36.900,NA,712,4.005,NA,35.458,------------,True,2.354,False
2022-06-22 11:19:31.4,5.467,6.697,True,711,36.553,NA,712,4.343,NA,36.089,------------,True,2.363,False
2022-06-22 11:19:31.6,5.467,6.697,True,711,36.204,NA,712,4.681,NA,36.437,------------,True,2.373,False
2022-06-22 11:19:31.8,5.098,6.311,True,711,35.878,NA,712,4.998,NA,36.480,------------,True,2.383,False
2022-06-22 11:19:32.0,5.467,6.697,True,711,35.530,NA,712,5.336,NA,37.111,------------,True,2.393,False
2022-06-22 11:19:32.2,5.467,6.697,True,711,35.182,NA,712,5.674,NA,37.460,------------,True,2.402,False
2022-06-22 11:19:32.4,5.098,6.311,True,711,34.855,NA,712,5.991,NA,37.503,------------,True,2.412,False
2022-06-22 11:19:32.6,5.467,6.697,True,711,34.507,NA,712,6.329,NA,38.134,------------,True,2.422,False
2022-06-22 11:19:32.8,5.098,6.311,True,711,34.181,NA,712,6.646,NA,38.178,------------,True,2.432,False
2022-06-22 11:19:33.0,5.098,6.311,True,711,33.854,NA,712,6.963,NA,38.504,------------,True,2.441,False
2022-06-22 11:19:33.2,5.467,6.697,True,711,33.506,NA,712,7.301,NA,39.135,------------,True,2.451,False
2022-06-22 11:19:33.4,5.098,6.311,True,711,33.180,NA,712,7.618,NA,39.179,------------,True,2.461,False
2022-06-22 11:19:33.6,5.098,6.311,True,711,32.854,NA,712,7.935,NA,39.505,------------,True,2.470,False
2022-06-22 11:19:33.8,5.098,6.311,True,711,32.527,NA,712,8.252,NA,39.832,------------,True,2.479,False
2022-06-22 11:19:34.0,5.098,6.311,True,711,32.201,NA,712,8.568,NA,40.158,------------,True,2.489,False
2022-06-22 11:19:34.2,5.098,6.311,True,711,31.874,NA,712,8.886,NA,40.484,------------,True,2.498,False
2022-06-22 11:19:34.4,5.098,6.311,True,711,31.548,NA,712,9.203,NA,40.811,------------,True,2.508,False
2022-06-22 11:19:34.6,5.098,6.311,True,711,31.222,NA,712,9.520,NA,41.137,------------,True,2.518,False
2022-06-22 11:19:34.8,5.098,6.311,True,711,30.896,NA,712,9.837,NA,41.464,------------,True,2.526,False
2022-06-22 11:19:35.0,5.098,6.311,True,711,30.568,NA,712,10.153,NA,41.790,------------,True,2.536,False
2022-06-22 11:19:35.2,5.098,6.311,True,711,30.242,NA,712,10.471,NA,42.116,------------,True,2.546,False
2022-06-22 11:19:35.4,4.711,5.924,True,711,29.938,NA,712,10.767,NA,42.139,------------,True,2.555,False
2022-06-22 11:19:35.6,5.098,6.311,True,711,29.611,NA,712,11.083,NA,42.747,------------,True,2.563,False
2022-06-22 11:19:35.8,4.711,5.924,True,711,29.307,NA,712,11.379,NA,42.770,------------,True,2.572,False
2022-06-22 11:19:36.0,5.098,6.311,True,711,28.980,NA,712,11.696,NA,43.378,------------,True,2.582,False
2022-06-22 11:19:36.2,4.711,5.924,True,711,28.676,NA,712,11.992,NA,43.400,------------,True,2.591,False
2022-06-22 11:19:36.4,5.098,6.311,True,711,28.350,NA,712,12.309,NA,44.010,------------,True,2.601,False
2022-06-22 11:19:36.6,4.711,5.924,True,711,28.045,NA,712,12.604,NA,44.031,------------,True,2.609,False
2022-06-22 11:19:36.8,4.711,5.924,True,711,27.740,NA,712,12.900,NA,44.336,------------,True,2.618,False
2022-06-22 11:19:37.0,4.711,5.924,True,711,27.436,NA,712,13.196,NA,44.641,------------,True,2.627,False
2022-06-22 11:19:37.2,4.711,5.924,True,711,27.131,NA,712,13.492,NA,44.945,------------,True,2.636,False
2022-06-22 11:19:37.4,4.342,5.520,True,711,26.848,NA,712,13.767,NA,44.933,------------,True,2.644,False
2022-06-22 11:19:37.6,4.711,5.924,True,711,26.543,NA,712,14.062,NA,45.533,------------,True,2.652,False
2022-06-22 11:19:37.8,4.342,5.520,True,711,26.261,NA,712,14.337,NA,45.521,------------,True,2.661,False
2022-06-22 11:19:38.0,4.711,5.924,True,711,25.956,NA,712,14.633,NA,46.120,------------,True,2.670,False
2022-06-22 11:19:38.2,5.098,6.311,True,711,25.630,NA,712,14.950,NA,46.729,------------,True,2.679,False
2022-06-22 11:19:38.4,4.711,5.924,True,711,25.325,NA,712,15.246,NA,46.751,------------,True,2.688,False
2022-06-22 11:19:38.6,4.711,5.924,True,711,25.021,NA,712,15.542,NA,47.056,------------,True,2.696,False
2022-06-22 11:19:38.8,4.711,5.924,True,711,24.716,NA,712,15.837,NA,47.360,------------,True,2.705,False
2022-06-22 11:19:39.0,4.711,5.924,True,711,24.411,NA,712,16.133,NA,47.665,------------,True,2.714,False
2022-06-22 11:19:39.2,4.711,5.924,True,711,24.106,NA,712,16.429,NA,47.970,------------,True,2.724,False
2022-06-22 11:19:39.4,4.711,5.924,True,711,23.802,NA,712,16.725,NA,48.274,------------,True,2.732,False
2022-06-22 11:19:39.6,4.711,5.924,True,711,23.497,NA,712,17.021,NA,48.579,------------,True,2.741,False
2022-06-22 11:19:39.8,5.098,6.311,True,711,23.171,NA,712,17.338,NA,49.188,------------,True,2.750,False
2022-06-22 11:19:40.0,4.711,5.924,True,711,22.866,NA,712,17.634,NA,49.210,------------,True,2.759,False
2022-06-22 11:19:40.2,4.711,5.924,True,711,22.562,NA,712,17.929,NA,49.515,------------,True,2.768,False
2022-06-22 11:19:40.4,4.711,5.924,True,711,22.257,NA,712,18.225,NA,49.819,------------,True,2.776,False
2022-06-22 11:19:40.6,4.711,5.924,True,711,21.952,NA,712,18.521,NA,50.124,------------,True,2.785,False
2022-06-22 11:19:40.8,4.711,5.924,True,711,21.647,NA,712,18.816,NA,50.429,------------,True,2.794,False
2022-06-22 11:19:41.0,4.711,5.924,True,711,21.343,NA,712,19.112,NA,50.733,------------,True,2.803,False
2022-06-22 11:19:41.2,4.711,5.924,True,711,21.038,NA,712,19.408,NA,51.038,------------,True,2.812,False
2022-06-22 11:19:41.4,4.342,5.520,True,711,21.528,NA,712,20.783,NA,50.252,------------,True,0.947,False
2022-06-22 11:19:41.6,4.342,5.520,True,711,21.245,NA,712,21.058,NA,50.535,------------,True,0.955,False
2022-06-22 11:19:41.8,4.342,5.520,True,711,20.963,NA,712,21.332,NA,50.818,------------,True,0.964,False
2022-06-22 11:19:42.0,4.342,5.520,True,711,20.680,NA,712,21.607,NA,51.101,------------,True,0.972,False
2022-06-22 11:19:42.2,3.955,5.133,True,711,20.419,NA,712,21.860,NA,51.079,------------,True,0.979,False
2022-06-22 11:19:42.4,4.342,5.520,True,711,20.136,NA,712,22.136,NA,51.645,------------,True,0.987,False
2022-06-22 11:19:42.6,4.342,5.520,True,711,19.853,NA,712,22.410,NA,51.928,------------,True,0.995,False
2022-06-22 11:19:42.8,4.342,5.520,True,711,19.570,NA,712,22.685,NA,52.211,------------,True,1.004,False
2022-06-22 11:19:43.0,4.342,5.520,True,711,19.287,NA,712,22.959,NA,52.493,------------,True,1.012,False
2022-06-22 11:19:43.2,4.342,5.520,True,711,19.004,NA,712,23.234,NA,52.776,------------,True,1.021,False
2022-06-22 11:19:43.4,4.342,5.520,True,711,18.722,NA,712,23.509,NA,53.060,------------,True,1.028,False
2022-06-22 11:19:43.6,4.342,5.520,True,711,18.438,NA,712,23.783,NA,53.342,------------,True,1.036,False
2022-06-22 11:19:43.8,4.342,5.520,True,711,18.155,NA,712,24.059,NA,53.625,------------,True,1.045,False
2022-06-22 11:19:44.0,4.342,5.520,True,711,17.873,NA,712,24.333,NA,53.908,------------,True,1.053,False
2022-06-22 11:19:44.2,4.342,5.520,True,711,17.590,NA,712,24.607,NA,54.190,------------,True,1.061,False
2022-06-22 11:19:44.4,4.342,5.520,True,711,17.308,NA,712,24.882,NA,54.474,------------,True,1.069,False
2022-06-22 11:19:44.6,4.342,5.520,True,711,17.024,NA,712,25.157,NA,54.757,------------,True,1.077,False
2022-06-22 11:19:44.8,4.342,5.520,True,711,16.741,NA,712,25.432,NA,55.039,------------,True,1.086,False
2022-06-22 11:19:45.0,4.342,5.520,True,711,16.459,NA,712,25.706,NA,55.322,------------,True,1.094,False
2022-06-22 11:19:45.2,4.711,5.924,True,711,16.154,NA,712,26.002,NA,55.922,------------,True,1.103,False
2022-06-22 11:19:45.4,4.342,5.520,True,711,15.871,NA,712,26.276,NA,55.910,------------,True,1.110,False
2022-06-22 11:19:45.6,4.711,5.924,True,711,15.566,NA,712,26.572,NA,56.510,------------,True,1.119,False
